Prefix,Code,Type,Line,Station
0100,00193222,,,越秀公园
0100,00193223,,,越秀公园
0100,00193224,,,越秀公园
0100,00193225,,,越秀公园
0100,00193226,,,越秀公园
0100,00193227,,,越秀公园
0100,00193228,,,越秀公园
0100,00193229,,,越秀公园
0100,00193230,,,越秀公园
0100,00193231,,,越秀公园
0100,00193232,,,越秀公园
0100,00193233,,,越秀公园
0100,00193234,,,越秀公园
0100,00193235,,,越秀公园
0100,00193236,,,越秀公园
0100,00193237,,,越秀公园
0100,00193238,,,广州火车站
0100,00193239,,,广州火车站
0100,00193240,,,广州火车站
0100,00193241,,,广州火车站
0100,00193242,,,广州火车站
0100,00193243,,,广州火车站
0100,00193244,,,广州火车站
0100,00193245,,,广州火车站
0100,00193246,,,广州火车站
0100,00193247,,,广州火车站
0100,00193248,,,广州火车站
0100,00193249,,,广州火车站
0100,00193250,,,广州火车站
0100,00193251,,,广州火车站
0100,00193252,,,广州火车站
0100,00193253,,,广州火车站
0100,00193254,,,三元里
0100,00193255,,,三元里
0100,00193256,,,三元里
0100,00193257,,,三元里
0100,00193258,,,三元里
0100,00193259,,,三元里
0100,00193260,,,三元里
0100,00193261,,,三元里
0100,00193262,,,三元里
0100,00193263,,,三元里
0100,00193264,,,三元里
0100,00193265,,,三元里
0100,00193266,,,飞翔公园
0100,00193267,,,飞翔公园
0100,00193268,,,飞翔公园
0100,00193269,,,飞翔公园
0100,00193270,,,飞翔公园
0100,00193271,,,飞翔公园
0100,00193272,,,飞翔公园
0100,00193273,,,飞翔公园
0100,00193274,,,飞翔公园
0100,00193275,,,飞翔公园
0100,00193276,,,飞翔公园
0100,00193277,,,飞翔公园
0100,00193278,,,飞翔公园
0100,00193279,,,飞翔公园
0100,00193280,,,飞翔公园
0100,00193281,,,飞翔公园
0100,00193282,,,白云公园
0100,00193283,,,白云公园
0100,00193284,,,白云公园
0100,00193285,,,白云公园
0100,00193286,,,白云公园
0100,00193287,,,白云公园
0100,00193288,,,白云公园
0100,00193289,,,白云公园
0100,00193290,,,白云公园
0100,00193291,,,白云公园
0100,00193292,,,白云公园
0100,00193293,,,白云公园
0100,00193294,,,白云公园
0100,00193295,,,白云公园
0100,00193296,,,白云公园
0100,00193297,,,白云公园
0100,00193298,,,江南西
0100,00193299,,,江南西
0100,00193300,,,江南西
0100,00193301,,,江南西
0100,00193302,,,江南西
0100,00193303,,,江南西
0100,00193304,,,江南西
0100,00193305,,,江南西
0100,00193306,,,江南西
0100,00193307,,,江南西
0100,00193308,,,江南西
0100,00193309,,,江南西
0100,00193310,,,江南西
0100,00193311,,,江南西
0100,00193312,,,江南西
0100,00193313,,,江南西
0100,00193314,,,市二宫
0100,00193315,,,市二宫
0100,00193316,,,市二宫
0100,00193317,,,市二宫
0100,00193318,,,市二宫
0100,00193319,,,市二宫
0100,00193320,,,市二宫
0100,00193321,,,市二宫
0100,00193322,,,市二宫
0100,00193323,,,市二宫
0100,00193324,,,海珠广场
0100,00193325,,,海珠广场
0100,00193326,,,海珠广场
0100,00193327,,,海珠广场
0100,00193328,,,海珠广场
0100,00193329,,,海珠广场
0100,00193330,,,海珠广场
0100,00193331,,,海珠广场
0100,00193332,,,海珠广场
0100,00193333,,,海珠广场
0100,00193334,,,海珠广场
0100,00193335,,,海珠广场
0100,00193336,,,公园前
0100,00193337,,,公园前
0100,00193338,,,公园前
0100,00193339,,,公园前
0100,00193340,,,公园前
0100,00193341,,,公园前
0100,00193342,,,公园前
0100,00193343,,,公园前
0100,00193344,,,公园前
0100,00193345,,,公园前
0100,00193346,,,公园前
0100,00193347,,,公园前
0100,00193348,,,公园前
0100,00193349,,,公园前
0100,00193350,,,公园前
0100,00193351,,,公园前
0100,00193352,,,公园前
0100,00193353,,,公园前
0100,00193354,,,公园前
0100,00193355,,,公园前
0100,00193356,,,公园前
0100,00193357,,,公园前
0100,00193359,,,昌岗
0100,00193360,,,昌岗
0100,00193361,,,昌岗
0100,00193362,,,昌岗
0100,00193363,,,昌岗
0100,00193364,,,昌岗
0100,00193365,,,昌岗
0100,00193366,,,昌岗
0100,00193367,,,昌岗
0100,00193368,,,昌岗
0100,00193369,,,昌岗
0100,00193370,,,昌岗
0100,00193371,,,昌岗
0100,00193372,,,昌岗
0100,00193373,,,昌岗
0100,00193374,,,江泰路
0100,00193375,,,江泰路
0100,00193376,,,江泰路
0100,00193377,,,江泰路
0100,00193378,,,江泰路
0100,00193379,,,江泰路
0100,00193380,,,江泰路
0100,00193381,,,江泰路
0100,00193382,,,江泰路
0100,00193383,,,江泰路
0100,00193384,,,江泰路
0100,00193385,,,江泰路
0100,00193386,,,东晓南
0100,00193387,,,东晓南
0100,00193388,,,东晓南
0100,00193389,,,东晓南
0100,00193390,,,东晓南
0100,00193391,,,东晓南
0100,00193392,,,东晓南
0100,00193393,,,东晓南
0100,00193394,,,东晓南
0100,00193395,,,东晓南
0100,00193396,,,南洲
0100,00193397,,,南洲
0100,00193398,,,南洲
0100,00193399,,,南洲
0100,00193400,,,南洲
0100,00193401,,,南洲
0100,00193402,,,南洲
0100,00193403,,,南洲
0100,00193404,,,南洲
0100,00193405,,,南洲
0100,00193406,,,南洲
0100,00193407,,,南洲
0100,00193408,,,洛溪
0100,00193409,,,洛溪
0100,00193410,,,洛溪
0100,00193411,,,洛溪
0100,00193412,,,洛溪
0100,00193413,,,洛溪
0100,00193414,,,洛溪
0100,00193415,,,洛溪
0100,00193416,,,洛溪
0100,00193417,,,洛溪
0100,00193418,,,洛溪
0100,00193419,,,洛溪
0100,00193420,,,洛溪
0100,00193421,,,洛溪
0100,00193422,,,洛溪
0100,00193423,,,洛溪
0100,00193424,,,南浦
0100,00193425,,,南浦
0100,00193426,,,南浦
0100,00193427,,,南浦
0100,00193428,,,南浦
0100,00193429,,,南浦
0100,00193430,,,南浦
0100,00193431,,,南浦
0100,00193432,,,会江
0100,00193433,,,会江
0100,00193434,,,会江
0100,00193435,,,会江
0100,00193436,,,广州南站
0100,00193437,,,广州南站
0100,00193438,,,广州南站
0100,00193439,,,广州南站
0100,00193440,,,会江
0100,00193441,,,会江
0100,00193442,,,会江
0100,00193443,,,会江
0100,00193444,,,会江
0100,00193445,,,会江
0100,00193446,,,会江
0100,00193447,,,会江
0100,00193448,,,石壁
0100,00193449,,,石壁
0100,00193450,,,石壁
0100,00193451,,,石壁
0100,00193452,,,石壁
0100,00193453,,,石壁
0100,00193454,,,石壁
0100,00193455,,,石壁
0100,00193456,,,广州南站
0100,00193457,,,广州南站
0100,00193458,,,广州南站
0100,00193459,,,广州南站
0100,00193460,,,广州南站
0100,00193461,,,广州南站
0100,00193462,,,广州南站
0100,00193463,,,广州南站
0100,00193464,,,广州南站
0100,00193465,,,广州南站
0100,00193466,,,广州南站
0100,00193467,,,广州南站
0100,00193468,,,广州南站
0100,00193469,,,广州南站
0100,00193470,,,广州南站
0100,00193471,,,广州南站
0100,00193472,,,凤凰新村
0100,00193473,,,凤凰新村
0100,00193474,,,凤凰新村
0100,00193475,,,凤凰新村
0100,00193476,,,凤凰新村
0100,00193477,,,凤凰新村
0100,00193478,,,凤凰新村
0100,00193479,,,凤凰新村
0100,00193480,,,凤凰新村
0100,00193481,,,凤凰新村
0100,00193482,,,凤凰新村
0100,00193483,,,凤凰新村
0100,00193484,,,沙园
0100,00193485,,,沙园
0100,00193486,,,沙园
0100,00193487,,,沙园
0100,00193488,,,沙园
0100,00193489,,,沙园
0100,00193490,,,沙园
0100,00193491,,,沙园
0100,00193492,,,沙园
0100,00193493,,,沙园
0100,00193494,,,宝岗大道
0100,00193495,,,宝岗大道
0100,00193496,,,宝岗大道
0100,00193497,,,宝岗大道
0100,00193498,,,宝岗大道
0100,00193499,,,宝岗大道
0100,00193500,,,宝岗大道
0100,00193501,,,宝岗大道
0100,00193502,,,宝岗大道
0100,00193503,,,宝岗大道
0100,00193504,,,宝岗大道
0100,00193505,,,宝岗大道
0100,00193506,,,晓港
0100,00193507,,,晓港
0100,00193508,,,晓港
0100,00193509,,,晓港
0100,00193510,,,晓港
0100,00193511,,,晓港
0100,00193512,,,晓港
0100,00193513,,,晓港
0100,00193514,,,晓港
0100,00193515,,,晓港
0100,00193516,,,晓港
0100,00193517,,,晓港
0100,00193518,,,晓港
0100,00193519,,,晓港
0100,00193520,,,广州南站
0100,00193521,,,广州南站
0100,00193522,,,晓港
0100,00193523,,,晓港
0100,00193524,,,中大
0100,00193525,,,中大
0100,00193526,,,中大
0100,00193527,,,中大
0100,00193528,,,中大
0100,00193529,,,中大
0100,00193530,,,中大
0100,00193531,,,中大
0100,00193532,,,中大
0100,00193533,,,中大
0100,00193534,,,中大
0100,00193535,,,中大
0100,00193536,,,中大
0100,00193537,,,中大
0100,00193538,,,中大
0100,00193539,,,中大
0100,00193540,,,鹭江
0100,00193541,,,鹭江
0100,00193542,,,鹭江
0100,00193543,,,鹭江
0100,00193544,,,鹭江
0100,00193545,,,鹭江
0100,00193546,,,鹭江
0100,00193547,,,鹭江
0100,00193548,,,鹭江
0100,00193549,,,鹭江
0100,00193550,,,鹭江
0100,00193551,,,鹭江
0100,00193552,,,鹭江
0100,00193553,,,鹭江
0100,00193554,,,鹭江
0100,00193555,,,鹭江
0100,00193556,,,客村
0100,00193557,,,客村
0100,00193558,,,客村
0100,00193559,,,客村
0100,00193560,,,客村
0100,00193561,,,客村
0100,00193562,,,客村
0100,00193563,,,客村
0100,00193564,,,客村
0100,00193565,,,客村
0100,00193566,,,客村
0100,00193567,,,客村
0100,00193568,,,赤岗
0100,00193569,,,赤岗
0100,00193570,,,赤岗
0100,00193571,,,赤岗
0100,00193572,,,赤岗
0100,00193573,,,赤岗
0100,00193574,,,赤岗
0100,00193575,,,赤岗
0100,00193576,,,赤岗
0100,00193577,,,赤岗
0100,00193578,,,磨碟沙
0100,00193579,,,磨碟沙
0100,00193580,,,磨碟沙
0100,00193581,,,磨碟沙
0100,00193582,,,磨碟沙
0100,00193583,,,磨碟沙
0100,00193584,,,磨碟沙
0100,00193585,,,磨碟沙
0100,00193586,,,磨碟沙
0100,00193587,,,磨碟沙
0100,00193588,,,磨碟沙
0100,00193589,,,磨碟沙
0100,00193590,,,磨碟沙
0100,00193591,,,磨碟沙
0100,00193592,,,磨碟沙
0100,00193593,,,磨碟沙
0100,00193594,,,新港东
0100,00193595,,,新港东
0100,00193596,,,新港东
0100,00193597,,,新港东
0100,00193598,,,新港东
0100,00193599,,,新港东
0100,00193600,,,新港东
0100,00193601,,,新港东
0100,00193602,,,新港东
0100,00193603,,,新港东
0100,00193604,,,新港东
0100,00193605,,,新港东
0100,00193606,,,新港东
0100,00193607,,,新港东
0100,00193608,,,新港东
0100,00193609,,,新港东
0100,00193610,,,琶洲
0100,00193611,,,琶洲
0100,00193612,,,琶洲
0100,00193613,,,琶洲
0100,00193614,,,琶洲
0100,00193615,,,琶洲
0100,00193616,,,琶洲
0100,00193617,,,琶洲
0100,00193618,,,琶洲
0100,00193619,,,琶洲
0100,00193620,,,琶洲
0100,00193621,,,琶洲
0100,00193622,,,琶洲
0100,00193623,,,琶洲
0100,00193624,,,琶洲
0100,00193625,,,琶洲
0100,00193626,,,琶洲
0100,00193627,,,琶洲
0100,00193628,,,琶洲
0100,00193629,,,琶洲
0100,00193641,,,广州火车站
0100,00193642,,,广州南站
0100,00193643,,,广州南站
0100,00193644,,,客村
0100,00193645,,,客村
0100,00193646,,,纪念堂
0100,00193647,,,嘉禾望岗
0100,00193648,,,嘉禾望岗
0100,00193649,,,白云公园
0100,00193650,,,白云公园
0100,00193651,,,萧岗
0100,00193652,,,飞翔公园
0100,00193653,,,三元里
0100,00193654,,,越秀公园
0100,00193655,,,纪念堂
0100,00193656,,,公园前
0100,00193657,,,海珠广场
0100,00193658,,,海珠广场
0100,00193659,,,市二宫
0100,00193660,,,江南西
0100,00193661,,,江南西
0100,00193662,,,江泰路
0100,00193663,,,南洲
0100,00193664,,,洛溪
0100,00193665,,,南浦
0100,00193666,,,会江
0100,00193667,,,会江
0100,00193668,,,石壁
0100,00193669,,,公园前
0100,00193670,,,琶洲
0100,00193671,,,琶洲
0100,00193672,,,新港东
0100,00193673,,,磨碟沙
0100,00193674,,,磨碟沙
0100,00193675,,,赤岗
0100,00193676,,,鹭江
0100,00193677,,,中大
0100,00193678,,,晓港
0100,00193679,,,昌岗
0100,00193680,,,宝岗大道
0100,00193681,,,沙园
0100,00193682,,,沙园
0100,00193683,,,凤凰新村
0100,00193684,,,广州火车站
0100,00193685,,,广州火车站
0100,00193686,,,广州火车站
0100,00193687,,,白云公园
0100,00193688,,,白云公园
0100,00193689,,,白云公园
0100,00193690,,,白云公园
0100,00193691,,,白云公园
0100,00193692,,,北京路
0100,00193693,,,北京路
0100,00193694,,,北京路
0100,00193695,,,文化公园
0100,00193696,,,文化公园
0100,00193697,,,文化公园
0100,00193698,,,浔峰岗
0100,00193699,,,浔峰岗
0100,00193700,,,文化公园
0100,00193701,,,文化公园
0100,00193702,,,横沙
0100,00193703,,,横沙
0100,00193704,,,横沙
0100,00193705,,,横沙
0100,00193706,,,横沙
0100,00193707,,,横沙
0100,00193708,,,横沙
0100,00193709,,,横沙
0100,00193710,,,横沙
0100,00193711,,,横沙
0100,00193712,,,横沙
0100,00193713,,,横沙
0100,00193714,,,沙贝
0100,00193715,,,沙贝
0100,00193716,,,沙贝
0100,00193717,,,沙贝
0100,00193718,,,沙贝
0100,00193719,,,沙贝
0100,00193720,,,沙贝
0100,00193721,,,沙贝
0100,00193722,,,沙贝
0100,00193723,,,沙贝
0100,00193724,,,沙贝
0100,00193725,,,沙贝
0100,00193726,,,沙贝
0100,00193727,,,沙贝
0100,00193728,,,沙贝
0100,00193729,,,沙贝
0100,00193730,,,河沙
0100,00193731,,,河沙
0100,00193732,,,河沙
0100,00193733,,,河沙
0100,00193734,,,河沙
0100,00193735,,,河沙
0100,00193736,,,河沙
0100,00193737,,,河沙
0100,00193738,,,河沙
0100,00193739,,,河沙
0100,00193740,,,河沙
0100,00193741,,,河沙
0100,00193742,,,河沙
0100,00193743,,,河沙
0100,00193744,,,河沙
0100,00193745,,,河沙
0100,00193746,,,河沙
0100,00193747,,,河沙
0100,00193748,,,河沙
0100,00193749,,,河沙
0100,00193750,,,河沙
0100,00193751,,,河沙
0100,00193752,,,河沙
0100,00193753,,,河沙
0100,00193754,,,坦尾
0100,00193755,,,坦尾
0100,00193756,,,坦尾
0100,00193757,,,坦尾
0100,00193758,,,坦尾
0100,00193759,,,坦尾
0100,00193760,,,坦尾
0100,00193761,,,坦尾
0100,00193762,,,坦尾
0100,00193763,,,坦尾
0100,00193764,,,坦尾
0100,00193765,,,坦尾
0100,00193766,,,如意坊
0100,00193767,,,如意坊
0100,00193768,,,文化公园
0100,00193769,,,文化公园
0100,00193770,,,如意坊
0100,00193771,,,如意坊
0100,00193772,,,如意坊
0100,00193773,,,如意坊
0100,00193774,,,黄沙
0100,00193775,,,黄沙
0100,00193776,,,黄沙
0100,00193777,,,黄沙
0100,00193778,,,黄沙
0100,00193779,,,黄沙
0100,00193780,,,黄沙
0100,00193781,,,黄沙
0100,00193782,,,文化公园
0100,00193783,,,文化公园
0100,00193784,,,文化公园
0100,00193785,,,文化公园
0100,00193786,,,文化公园
0100,00193787,,,文化公园
0100,00193788,,,文化公园
0100,00193789,,,文化公园
0100,00193790,,,一德路
0100,00193791,,,一德路
0100,00193792,,,一德路
0100,00193793,,,一德路
0100,00193794,,,一德路
0100,00193795,,,一德路
0100,00193796,,,一德路
0100,00193797,,,一德路
0100,00193798,,,海珠广场
0100,00193799,,,海珠广场
0100,00193800,,,海珠广场
0100,00193801,,,海珠广场
0100,00193802,,,海珠广场
0100,00193803,,,海珠广场
0100,00193804,,,海珠广场
0100,00193805,,,海珠广场
0100,00193806,,,北京路
0100,00193807,,,北京路
0100,00193808,,,北京路
0100,00193809,,,北京路
0100,00193810,,,北京路
0100,00193811,,,北京路
0100,00193812,,,北京路
0100,00193813,,,文化公园
0100,00193814,,,文化公园
0100,00193816,,,团一大广场
0100,00193817,,,团一大广场
0100,00193818,,,团一大广场
0100,00193819,,,团一大广场
0100,00193820,,,团一大广场
0100,00193821,,,团一大广场
0100,00193822,,,东湖
0100,00193823,,,东湖
0100,00193824,,,东湖
0100,00193825,,,东湖
0100,00193826,,,东湖
0100,00193827,,,东湖
0100,00193830,,,东山口
0100,00193831,,,东山口
0100,00193836,,,东山口
0100,00193837,,,东山口
0100,00193838,,,区庄
0100,00193839,,,区庄
0100,00193840,,,区庄
0100,00193841,,,区庄
0100,00193842,,,区庄
0100,00193843,,,区庄
0100,00193844,,,区庄
0100,00193845,,,区庄
0100,00193846,,,黄花岗
0100,00193847,,,黄花岗
0100,00193848,,,黄花岗
0100,00193849,,,黄花岗
0100,00193850,,,黄花岗
0100,00193851,,,黄花岗
0100,00193852,,,黄花岗
0100,00193853,,,黄花岗
0100,00193854,,,黄花岗
0100,00193855,,,黄花岗
0100,00193856,,,黄花岗
0100,00193857,,,黄花岗
0100,00193858,,,沙河顶
0100,00193859,,,沙河顶
0100,00193860,,,沙河顶
0100,00193861,,,沙河顶
0100,00193862,,,沙河顶
0100,00193863,,,沙河顶
0100,00193864,,,沙河顶
0100,00193865,,,沙河顶
0100,00193870,,,天平架
0100,00193871,,,天平架
0100,00193872,,,天平架
0100,00193873,,,天平架
0100,00193874,,,天平架
0100,00193875,,,天平架
0100,00193876,,,天河客运站
0100,00193877,,,天河客运站
0100,00193878,,,天河客运站
0100,00193879,,,天河客运站
0100,00193880,,,天河客运站
0100,00193881,,,天河客运站
0100,00193882,,,天河客运站
0100,00193883,,,天河客运站
0100,00193884,,,长湴
0100,00193885,,,长湴
0100,00193886,,,长湴
0100,00193887,,,长湴
0100,00193888,,,长湴
0100,00193889,,,长湴
0100,00193890,,,长湴
0100,00193891,,,长湴
0100,00193892,,,植物园
0100,00193893,,,植物园
0100,00193894,,,植物园
0100,00193895,,,植物园
0100,00193896,,,植物园
0100,00193897,,,植物园
0100,00193898,,,植物园
0100,00193899,,,植物园
0100,00193900,,,龙洞
0100,00193901,,,龙洞
0100,00193902,,,龙洞
0100,00193903,,,龙洞
0100,00193904,,,龙洞
0100,00193905,,,龙洞
0100,00193906,,,龙洞
0100,00193907,,,龙洞
0100,00193908,,,柯木塱
0100,00193909,,,柯木塱
0100,00193910,,,柯木塱
0100,00193911,,,柯木塱
0100,00193912,,,柯木塱
0100,00193913,,,柯木塱
0100,00193914,,,柯木塱
0100,00193915,,,柯木塱
0100,00193916,,,高塘石
0100,00193917,,,高塘石
0100,00193918,,,高塘石
0100,00193919,,,高塘石
0100,00193920,,,高塘石
0100,00193921,,,高塘石
0100,00193922,,,高塘石
0100,00193923,,,高塘石
0100,00193924,,,黄陂
0100,00193925,,,黄陂
0100,00193926,,,黄陂
0100,00193927,,,黄陂
0100,00193928,,,黄陂
0100,00193929,,,黄陂
0100,00193930,,,黄陂
0100,00193931,,,黄陂
0100,00193932,,,金峰
0100,00193933,,,金峰
0100,00193934,,,金峰
0100,00193935,,,金峰
0100,00193936,,,金峰
0100,00193937,,,金峰
0100,00193938,,,金峰
0100,00193939,,,金峰
0100,00193940,,,暹岗
0100,00193941,,,暹岗
0100,00193942,,,暹岗
0100,00193943,,,暹岗
0100,00193944,,,暹岗
0100,00193945,,,暹岗
0100,00193946,,,暹岗
0100,00193947,,,暹岗
0100,00193948,,,苏元
0100,00193949,,,苏元
0100,00193950,,,苏元
0100,00193951,,,苏元
0100,00193952,,,苏元
0100,00193953,,,苏元
0100,00193954,,,苏元
0100,00193955,,,苏元
0100,00193956,,,萝岗
0100,00193957,,,萝岗
0100,00193958,,,萝岗
0100,00193959,,,萝岗
0100,00193960,,,萝岗
0100,00193961,,,萝岗
0100,00193962,,,萝岗
0100,00193963,,,萝岗
0100,00193964,,,香雪
0100,00193965,,,香雪
0100,00193966,,,香雪
0100,00193967,,,香雪
0100,00193968,,,香雪
0100,00193969,,,香雪
0100,00193970,,,香雪
0100,00193971,,,香雪
0100,00193972,,,东山口
0100,00193973,,,东山口
0100,00193974,,,东山口
0100,00193975,,,东山口
0100,00193976,,,东山口
0100,00193977,,,东山口
0100,00193978,,,东山口
0100,00193979,,,东山口
0100,00193980,,,东山口
0100,00193981,,,东山口
0100,00193982,,,东山口
0100,00193983,,,东山口
0100,00193984,,,东山口
0100,00193985,,,东山口
0100,00193986,,,东山口
0100,00193987,,,东山口
0100,00193988,,,东山口
0100,00193989,,,东山口
0100,00193990,,,区庄
0100,00193991,,,区庄
0100,00193992,,,区庄
0100,00193993,,,区庄
0100,00193994,,,区庄
0100,00193995,,,区庄
0100,00193996,,,区庄
0100,00193997,,,区庄
0100,00193998,,,区庄
0100,00193999,,,区庄
0100,00194000,,,区庄
0100,00194001,,,区庄
0100,00194002,,,黄花岗
0100,00194003,,,黄花岗
0100,00194004,,,黄花岗
0100,00194005,,,黄花岗
0100,00194006,,,黄花岗
0100,00194007,,,黄花岗
0100,00194008,,,黄花岗
0100,00194009,,,黄花岗
0100,00194010,,,黄花岗
0100,00194011,,,黄花岗
0100,00194012,,,黄花岗
0100,00194013,,,黄花岗
0100,00194014,,,黄花岗
0100,00194015,,,黄花岗
0100,00194016,,,黄花岗
0100,00194017,,,黄花岗
0100,00194018,,,黄花岗
0100,00194019,,,沙河顶
0100,00194020,,,沙河顶
0100,00194021,,,沙河顶
0100,00194022,,,沙河顶
0100,00194023,,,沙河顶
0100,00194024,,,沙河顶
0100,00194025,,,沙河顶
0100,00194026,,,沙河顶
0100,00194027,,,沙河顶
0100,00194028,,,沙河顶
0100,00194029,,,天平架
0100,00194030,,,天平架
0100,00194031,,,天平架
0100,00194032,,,天平架
0100,00194033,,,天平架
0100,00194034,,,天平架
0100,00194035,,,天平架
0100,00194036,,,天平架
0100,00194037,,,天平架
0100,00194038,,,天平架
0100,00194039,,,天平架
0100,00194040,,,天河客运站
0100,00194041,,,天河客运站
0100,00194042,,,官洲
0100,00194043,,,官洲
0100,00194044,,,官洲
0100,00194045,,,官洲
0100,00194046,,,官洲
0100,00194047,,,官洲
0100,00194048,,,官洲
0100,00194049,,,官洲
0100,00194050,,,黄村
0100,00194051,,,黄村
0100,00194052,,,黄村
0100,00194053,,,黄村
0100,00194054,,,黄村
0100,00194055,,,黄村
0100,00194056,,,黄村
0100,00194057,,,黄村
0100,00194058,,,车陂
0100,00194059,,,车陂
0100,00194060,,,车陂
0100,00194061,,,车陂
0100,00194062,,,车陂
0100,00194063,,,车陂
0100,00194064,,,车陂
0100,00194065,,,车陂
0100,00194066,,,车陂
0100,00194067,,,车陂
0100,00194068,,,万胜围
0100,00194069,,,万胜围
0100,00194070,,,万胜围
0100,00194071,,,万胜围
0100,00194072,,,万胜围
0100,00194073,,,万胜围
0100,00194074,,,万胜围
0100,00194075,,,万胜围
0100,00194076,,,万胜围
0100,00194077,,,万胜围
0100,00194078,,,万胜围
0100,00194079,,,万胜围
0100,00194080,,,飞沙角
0100,00194081,,,飞沙角
0100,00194082,,,万胜围
0100,00194083,,,万胜围
0100,00194084,,,万胜围
0100,00194085,,,万胜围
0100,00194086,,,大学城北
0100,00194087,,,大学城北
0100,00194088,,,大学城北
0100,00194089,,,大学城北
0100,00194090,,,大学城北
0100,00194091,,,大学城北
0100,00194092,,,大学城北
0100,00194093,,,大学城北
0100,00194094,,,大学城南
0100,00194095,,,大学城南
0100,00194096,,,大学城南
0100,00194097,,,大学城南
0100,00194098,,,大学城南
0100,00194099,,,大学城南
0100,00194100,,,大学城南
0100,00194101,,,大学城南
0100,00194102,,,新造
0100,00194103,,,新造
0100,00194104,,,新造
0100,00194105,,,新造
0100,00194106,,,新造
0100,00194107,,,新造
0100,00194108,,,新造
0100,00194109,,,新造
0100,00194110,,,石碁
0100,00194111,,,石碁
0100,00194112,,,石碁
0100,00194113,,,石碁
0100,00194114,,,石碁
0100,00194115,,,石碁
0100,00194116,,,石碁
0100,00194117,,,石碁
0100,00194118,,,石碁
0100,00194119,,,石碁
0100,00194120,,,石碁
0100,00194121,,,石碁
0100,00194122,,,海傍
0100,00194123,,,海傍
0100,00194124,,,海傍
0100,00194125,,,海傍
0100,00194126,,,海傍
0100,00194127,,,海傍
0100,00194128,,,海傍
0100,00194129,,,海傍
0100,00194130,,,海傍
0100,00194131,,,海傍
0100,00194132,,,海傍
0100,00194133,,,海傍
0100,00194134,,,低涌
0100,00194135,,,低涌
0100,00194136,,,低涌
0100,00194137,,,低涌
0100,00194138,,,低涌
0100,00194139,,,低涌
0100,00194140,,,低涌
0100,00194141,,,低涌
0100,00194142,,,东涌
0100,00194143,,,东涌
0100,00194144,,,东涌
0100,00194145,,,东涌
0100,00194146,,,东涌
0100,00194147,,,东涌
0100,00194148,,,东涌
0100,00194149,,,东涌
0100,00194150,,,东涌
0100,00194151,,,东涌
0100,00194152,,,东涌
0100,00194153,,,东涌
0100,00194158,,,黄阁汽车城
0100,00194159,,,黄阁汽车城
0100,00194160,,,黄阁汽车城
0100,00194161,,,黄阁汽车城
0100,00194162,,,黄阁汽车城
0100,00194163,,,黄阁汽车城
0100,00194164,,,黄阁汽车城
0100,00194165,,,黄阁汽车城
0100,00194166,,,黄阁汽车城
0100,00194167,,,黄阁汽车城
0100,00194168,,,黄阁汽车城
0100,00194169,,,黄阁汽车城
0100,00194170,,,黄阁
0100,00194171,,,黄阁
0100,00194172,,,黄阁
0100,00194173,,,黄阁
0100,00194174,,,黄阁
0100,00194175,,,黄阁
0100,00194176,,,黄阁
0100,00194177,,,黄阁
0100,00194178,,,黄阁
0100,00194179,,,黄阁
0100,00194180,,,飞沙角
0100,00194181,,,广隆
0100,00194182,,,黄阁
0100,00194183,,,黄阁
0100,00194184,,,黄阁
0100,00194185,,,黄阁
0100,00194190,,,蕉门
0100,00194191,,,蕉门
0100,00194192,,,蕉门
0100,00194193,,,蕉门
0100,00194194,,,蕉门
0100,00194195,,,蕉门
0100,00194196,,,蕉门
0100,00194197,,,蕉门
0100,00194202,,,金洲
0100,00194203,,,金洲
0100,00194204,,,金洲
0100,00194205,,,金洲
0100,00194210,,,广隆
0100,00194211,,,广隆
0100,00194212,,,飞沙角
0100,00194213,,,飞沙角
0100,00194214,,,飞沙角
0100,00194215,,,飞沙角
0100,00194216,,,飞沙角
0100,00194217,,,飞沙角
0100,00194218,,,飞沙角
0100,00194219,,,飞沙角
0100,00194220,,,飞沙角
0100,00194221,,,飞沙角
0100,00194222,,,塘坑
0100,00194223,,,塘坑
0100,00194224,,,广隆
0100,00194225,,,广隆
0100,00194226,,,广隆
0100,00194227,,,广隆
0100,00194228,,,广隆
0100,00194229,,,广隆
0100,00194230,,,广隆
0100,00194231,,,广隆
0100,00194232,,,南沙客运港
0100,00194233,,,南沙客运港
0100,00194234,,,大涌
0100,00194235,,,大涌
0100,00194236,,,大涌
0100,00194237,,,大涌
0100,00194238,,,大涌
0100,00194239,,,大涌
0100,00194240,,,大涌
0100,00194241,,,大涌
0100,00194242,,,大涌
0100,00194243,,,大涌
0100,00194244,,,塘坑
0100,00194245,,,塘坑
0100,00194246,,,塘坑
0100,00194247,,,塘坑
0100,00194248,,,塘坑
0100,00194249,,,塘坑
0100,00194250,,,塘坑
0100,00194251,,,塘坑
0100,00194252,,,塘坑
0100,00194253,,,塘坑
0100,00194254,,,南横
0100,00194255,,,南横
0100,00194256,,,南横
0100,00194257,,,南横
0100,00194258,,,南横
0100,00194259,,,南横
0100,00194260,,,南横
0100,00194261,,,南横
0100,00194262,,,南沙客运港
0100,00194263,,,南沙客运港
0100,00194264,,,南沙客运港
0100,00194265,,,南沙客运港
0100,00194266,,,南沙客运港
0100,00194267,,,南沙客运港
0100,00194268,,,南沙客运港
0100,00194269,,,南沙客运港
0100,00194270,,,滘口
