City,Code,Type,Line,Station
3040,01,,1号线,
3040,0103,,1号线,南夏墅
3040,0104,,1号线,阳湖路
3040,0105,,1号线,武进沿江城际
3040,0106,,1号线,科教城南
3040,0107,,1号线,科教城北
3040,0108,,1号线,延政大道
3040,0109,,1号线,长虹路
3040,0110,,1号线,新天地公园
3040,0111,,1号线,湖塘
3040,0112,,1号线,聚湖路
3040,0113,,1号线,茶山
3040,0114,,1号线,清凉寺
3040,0115,,1号线,同济桥
3040,0116,,1号线,文化宫
3040,0117,,1号线,博爱路
3040,0118,,1号线,常州火车站
3040,0119,,1号线,翠竹
3040,0120,,1号线,市民广场
3040,0121,,1号线,奥体中心
3040,0122,,1号线,河海
3040,0123,,1号线,新区公园
3040,0124,,1号线,环球港
3040,0125,,1号线,外国语学校
3040,0126,,1号线,北郊中学
3040,0127,,1号线,常州北站
3040,0128,,1号线,新桥
3040,0129,,1号线,旅游学校
3040,0130,,1号线,新龙
3040,0131,,1号线,森林公园
